content,label
"Selain desain, harga dan fitur canggih, luas  kompartemen pada  motor matik merupakan salah satu keunggulan yang dicari konsumen.Produsen sepeda matik pun kini berlomba menawarkan motor yang punya  bagasi besar. Bukan hanya untuk  skutik bongsor berdimensi besar tapi juga untuk kelas  entry level alias  skutik murah.Baca juga: H-D Panhead Ikonik dari Film Easy Rider Kompartemen yang besar memudahkan keseharian pengendara di jalan. Pemilik bisa menaruh helm, jas hujan atau barang-barang lainnya di dalam bagasi. Bagasi besar membuat barang tidak ditaruh pada setang atau tempat gantungan. Sebab menggantung banyak barang akan mengganggu keamaan dan kenyamanan saat berkendara.Kompas.com mengurutkan lima skutik dengan bagasi terbesar yang ada di pasar saat ini. Menariknya daftar ini bukan skutik bongsor tapi skutik entry level.Kompas.com / Setyo Adi Skutik Yamaha Freego dalam pengujian harian1. Yamaha FreegoYamaha FreeGo meluncur Oktober 2018 di ajang Indonesia Motorcycle Show (IMoS). Saat meluncur Freego hadir dengan banyak fitur di kelasnya dan menantang Honda Vario 125.Salah satu fitur unggulannya yaitu bagasi yang besar mencapai 25 liter. Angka tersebut merupakan yang paling besar di kelasnya.Kompas.com/Alsadad Rudi Suzuki Address, salah satu produk skutik yang menawarkan diskon harga selama penyelenggaraan Indonesia International Motor Show (IIMS) 2018.2. Suzuki AddressMeski bodinya terlihat ramping dibandingkan dengan pesaingnya. Namun, ternyata kapasitas ruang penyimpanan Suzuki Address cukup besar yaitu 20,6 liter. ",otomotif
"Saat ini  mobil modern yang dikeluarkan oleh pabrikan otomotif sudah dilengkapi oleh  head unit dengan fitur  layar sentuh. Namun biasanya, layar head unit ini cepat terlihat kotor, karena memang difungsikan menggunakan jari tangan.Kondisi layar yang kotor seperti terlihat banyak  sidik jari, bisa membuat sensitivitas layar sentuh berkurang. Tapi, ada  cara mudah untuk membersihkannya.“Biasanya layar sentuh sensitif terhadap kotoran dan minyak, apalagi saat tangan kita kotor.  Sidik jari bisa meninggalkan noda dan berpengaruh pada sensitivitasi,” ujar CEO Topcoat Indonesia, Chirstopher Sebastian, kepada Kompas.com, Selasa (25/8/2020)Baca juga: Mengapa Alur Tapak Ban Depan Motor Arahnya Terbalik?         Zulkifli BJ Head unit pada tipe VUntuk  membersihkan head unit sendiri di rumah, siapkan lap atau kain yang lembut atau memiliki materi microfiber dan basahkan sedikit dengan air.Air cukup diteteskan sedikit saja ke kain, atau bisa juga menggunakan cairan pembersih untuk layar ponsel atau laptop.Baca juga: H-D Panhead Ikonik dari Film Easy Rider                          “Hindari bahan kimia apapun termasuk alkohol untuk membersihkan touch screen (layar sentuh). Saat dibersihkan cukup diusap saja, jangan sampai di tekan,” tuturnya.Usap perlahan sampai dirasa sidik jari dan kotoran di layar sentuh hilang. Intinya, jangan membasahi langsung layar sentuh dengan air, karena akan berisiko rusak. ",otomotif
"Dengan adanya pelaksanaan pekerjaan pier proyek PT  Kereta Cepat Indonesia China (KCIC) yang berada di Ramp Gerbang Tol (GT) Cikunir 2 Ruas  JORR, Jasamarga Metropolitan Tollroad sebagai pengelola berkoordinasi dengan KCIC serta kepolisian untuk melakukan  rekayasa lalu lintas.Marketing and Communication Department Head Jasamarga Metropolitan Tollroad Irra Susiyanti, mengatakan selama pekerjaan berlangsung yang dimulai sejak Senin (24/8/2020),  Jasa Marga membuat rekayasa lalu lintas yang dilakukan di sekitar GT Cikunir 2.""Kami membuat detour sebagai pengganti lajur yang digunakan untuk konstruksi pier, dengan memanfatkan sodetan setelah lokasi struktur pier yang kurang lebih berjarak 80 m dari sodetan yang ada, khusus untuk kendaraan golongan I (kecil) yang berasal dari jalur utama Ruas Tol Jakarta- Cikampek menuju arah Pondok Kelapa-Bintara-Tanjung Priok,"" ucap Irra dalam keterangan resminya, Selasa (25/8/2020).Baca juga: Awas Macet, Ada 6 Titik Pengerjaan Jalan di Tol Jakarta-CikampekSelain itu juga iktu dilakukan penutupan sodetan besar dari arah jalur utama Ruas Tol Jakarta-Cikampek yang menuju ramp GT Cikunir. Kondisi tersebut dilakukan guna mengantisipasi terjadinya crossing kendaraan.Jasa Marga Pekerjaan Pier Proyek KCIC pada Ramp Gerbang Tol Cikunir 2 kembali dilakukan mulai Senin (24/8/2020).Dalam rangka menjaga keamanan dan keselamatan pengguna jalan, pada lokasi pekerjaan juga dilakukan pemasangan rambu-rambu seperti rambu prisma, rambu petunjuk jurusan kendaraan Golongan I dan flip flop yang dipasang di bawah rambu petunjuk jurusan.Penambahan sistem penerangan dan pemasangan pagar pengaman proyek juga turut ditempatkan bersama dengan petugas pengaturan lalu lintas yang ada di lokasi pekerjaan.""Selain itu, guna mengantisipasi kepadatan yang mungkin terjadi pada jam sibuk seluruh pelaksanaan pekerjaan akan dilakukan pada windows time, yaitu pukul 22.00 - 05.00 WIB,"" ucap Irra.""Sementara untuk mengantisipasi antrean yang mungkin terjadi serta guna mempercepat pelaksanaan transaksi di GT Cikunir 2, selain mengoperasikan semua gardu, Jasa Marga akan memaksimalkan penggunaan mobile reader dan petugas bantu tapping,"" kata dia.Baca juga: Arus Balik Mulai Padat, Lalin Tol Jakarta-Cikampek Meningkat 50 PersenDokumen PT Jasa Marga Simpang susun Cikunir di Jalan Tol Jakarta-Cikampek dibuka kembali, Jumat (6/3/2020).Untuk memastikan pengguna jalan mendapatkan informasi dengan baik, Jasamarga Metropolitan Tollroad telah melakukan sosialisasi pekerjaan dimaksud melalui pemasangan spanduk, penyebaran brosur dan leaflet serta memanfaatkan penyampaian informasi melalui Variable Message Sign (VMS).Jasa Marga memohon maaf atas ketidaknyamanan yang timbul akibat pekerjaan tersebut. Diimbau kepada pengguna jalan agar tetap berhati-hati, memperhatikan rambu-rambu dan arahan petugas, memastikan kecukupan saldo e-toll sebelum perjalanan, serta mengatur waktu perjalanannya. ",otomotif
" Kawasaki Ninja 250 pernah menjadi primadona di kelas  motor sport full fairing. Namun, bergesernya tren membuat  motor ini harus kena rombak total.Tren motor sport full fairing bisa dibilang menurun. Belakangan ini, tren yang sedang diminati adalah  motor custom.Baca juga: Gaya Klasik Kawasaki W800 Dipermak jadi Motor Custom Flat TrackerBanyak pilihan gaya pada motor custom. Tapi, yang paling populer adalah  tracker. Sebab, motor masih bisa digunakan untuk berkendara harian.Istimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros GarageSalah satu peminatnya bisa terlihat pada motor custom garapan  Katros Garage ini. Ninja 250 diubah total menjadi  neo tracker.Istimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros GarageAndi Akbar, builder Katros Garage, mengatakan, satu hal yang membuatnya senang saat menggarap motor ini adalah desain bodinya beda dengan permintaan konsumen-konsumen Katros sebelumnya yang sama-sama di Ninja 250 juga.Baca juga: Benelli Leoncino 250 Tracker Bertema KiamatIstimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros Garage""Kali ini, desain bodinya cenderung kotak-kotak. Saya sendiri merasa tertantang, bagaimana tampilan yang kotak-kotak tadi, tapi tetap enak dilihat,"" ujar pria yang akrab disapa Atenx tersebut, kepada Kompas.com, beberapa waktu lalu.Istimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros GarageAtenx menjelaskan, bodi standar Ninja 250 tidak ada yang dipakai. Semua diganti atau di-custom dengan yang baru. Termasuk tangki, dibuat ukurannya lebih besar dari biasanya, bisa menampung hingga 15 liter.Istimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros Garage""Tangki pakai pelat galvanis dengan ketebalan 1,2 mm. Jadi, tidak terlalu tipis atau terlalu tebal,"" kata Atenx.Cover bodi samping sengaja dibuat seperti menyatu dengan air scoop. Ada lekuknya, jadi tidak terlihat terlalu rata. Air scoop ini juga sebenarnya hanya aksen. Sebab, jika tidak ada aksen tersebut, menurut Atenx, tangkinya jadi terlihat biasa saja.Istimewa Motor custom Kawasaki Ninja 250 bergaya neo tracker garapan Katros GarageDi bagian kaki-kaki, roda depan dan belakang diganti dengan model jari-jari. Atenx membuat tromol baru dari bahan besi dan untuk peleknya berbahan alumunium dari TK. Untuk ukurannya, depan lebarnya 3 inci dan belakang 3,5 inci. ",otomotif
" Daihatsu Copen sejatinya memang menjadi  kei car dengan visual mini serta mesin mungil, namun demikian bukan berarti tak bisa tampil lebih sporty. Bahkan, berkat kepiawaian Wataru Kato, pendiri rumah  modifikasi Liberty Walk, Copen bisa disulap lebih sangar.Melansir dari Carscoops, Liberty Walk membangun Copen dengan tongkrongan ala roadster tanpa atap yang terlihat cukup buas.Tak tanggung-tanggung, konsepnya pun dikawinkan langsung dengan Godzilla alias mobil sport besutan Nissan, yakni GT-R, melalui jubah yang digunakan kei car bermesin 658 cc tiga silinder tersebut.Baca juga: Ketika Honda Brio Terpapar Virus Driftingcarscoops.com Modifikasi Daihatsu Copen ala Nissan GT-RAlhasil, bisa dilihat sendiri, hampir tak terlihat tampang asli Daihatsu Copen, bahkan banyak yang menyangka bila modifikasi tersebut merupakan  Nissan GT-R versi konvertibel dengan atap yang bisa dibuka tutup. Kato pun memberikan julukan Copen garapnya sebagai Micro-GTR.Lekukan agresif dari rancang bangun body kit ala GT-R terlihat jelas dari tampak depan, mulai dari grill, bumper, desain rumah intake, sayap belakang, sampai headlamp-nya. Bahkan ikut dilengkapi pula dengan emblem GT-R.Tak hanya memberikan nuansa buas, namun jubahnya pun dibuat ""gondrong"" lantaran hampir menyentuh permukaan aspal, liat saja dari lip spoiler serta side skirt di bagian sampaing.Sedangkan untuk memberikan kesan khas mobil yang memiliki performas tinggi, over fender pada roda dibuat keluar dari sisi bodi.carscoops.com Modifikasi Daihatsu Copen ala Nissan GT-RPada bagian belakang, selain sayap yang membentang untuk memberikan daya downforce, adanya sentuhan exhaust ganda pada sisi kiri dan kanan yang dibungkus diffuser, makin mendongkrak nuansa sporty Micro-GTR ini. Sedangkan untuk pelek, dibenamkan model deep lip dengan palang enam yang dikelir warna hitam dan ditemani suspensi Bilstein.Seluruh sektor bodi atau eksteriornya dibalut dengan padua dua warna merah dan putih. Bukan berarti menandakan bendera Indonesia, melainkan Kato memang sengaja memberikan warna tersebut untuk memancarkan kesan klasik dari logo rokok Marlboro yang dulu sering dijadikan livery pada mobil balap.Baca juga: Mini Rover Berjantung Kawasaki Ninja ZX-10RMasuk ke bagian interior, walau tak banyak mengalami perubahan dari bentuk aslinya, namun tetap ada permainan warna merah dan putih dari bungkus kemudi lengkap dengan emblem LBWK (Liberty Walk Wataru Kato).Urusan mesin juga demikian, kubikasi 658 cc yang mampu memberikan tenaga maksimal tak mengalami peningkatan, tetap dipertangkan aslinya dengan kubikasi 658 cc dan mampu melontarkan tenaga maksimal hingga 70 tk.carscoops.com Modifikasi Daihatsu Copen ala Nissan GT-RBuat yang tertarik untuk mengubah tampilan Copen lebih agresif, mungkin ini bisa menjadi inspirasi. Seperti diketahui, PT Astra Daihatsu Motor (ADM) beberapa tahun lalu sempat memasarkan kei car ini di Tanah Air, dengan begitu sudah pasti ada beberapa yang masih memilikinya.  ",otomotif
"PT Astra  Daihatsu Motor (ADM) menjadi salah satu merek otomotif yang turut serta dalam pergelaran  Indonesia Otomotif Online Festival 2020.Berbagai  promo menarik akan disajikan oleh Daihatsu selama festival otomotif daring yang berlangsung dari tanggal 25 Agustus hingga 29 Agustus mendatang.  Promo tersebut tentunya berlaku baik calon konsumen yang ingin membeli kendaraan secara tunai maupun kredit.“Untuk pembelian secara kredit, akan diberikan free biaya administrasi kredit (polis, provisi, fiducia, administrasi),” ujar Marketing and Custumer Relations Division Head PT Astra International Daihatsu Sales Operation (AI-DSO), Hendrayadi Lastiyoso, di sela bincang-bincang  IOOF 2020, Selasa (25/8/2020).Baca juga: Mengapa Alur Tapak Ban Depan Motor Arahnya Terbalik?Pria yang akrab disapa Hendra ini juga mengatakan, calon pembeli akan mendapat keuntungan dari bebas biaya admin kredit, senilai Rp 2,5 juta.Dok. Humas Daihatsu/Rianto Prasetyo Daihatsu Ayla R Deluxe AT 2020“Benefit ini merupakan tambahan dari diskon yang diberikan berdasarkan model dan wilayah,” tuturnya.Sementara untuk pembelian secara tunai, Hendra mengatakan, konsumen nantinya akan mendapatkan tambahan ekstra cashback senilai Rp 1 juta. Jadi, akan ada tambahan sebelum  diskon yang diberikan dan berlaku untuk masing-masing model dan wilayah.Baca juga: H-D Panhead Ikonik dari Film Easy RiderTidak hanya itu, Hendra melanjutkan, pihaknya sudah menyiapkan promo khusus bagi 500 orang pembeli pertama di ajang IOOF 2020.“Khusus di ajang IOOF 2020 ini, bagi pembeli cash maupun kredit akan diberikan free oli selama satu tahun atau setara dengan 20.000 km. Tergantung mana yang tercapai lebih dulu,” ucap Hendra. ",otomotif
"JAKARTA, KOMPAS.com – Tipe  bus di Indonesia berdasarkan tinggi lantainya, terdiri dari tiga, yaitu high floor, low floor dan low entry. Namun, ada juga tipe bus lain yang dinamakan dengan low drive. Bus low drive memiliki bagian pengemudi di bagian bawah, sedangkan penumpang berada di dek atas. Satu-satunya bus di Indonesia yang menggunakan konsep ini yaitu  Jetbus 3+ Ultra High Decker ( UHD) buatan  karoseri Adiputro.Posisi pengemudi yang ada di bawah memberikan kenyamanan untuk mengemudi. Kemudian untuk penumpang yang ada di bagian atas, akan mendapatkan pandangan yang luas ke depan, tidak terhalang pengemudi.Baca juga: Toyota Recall Lagi Innova dan Fortuner, Kali Ini Terkait Selang RemKompas.com/Fathan Radityasani Posisi duduk sopir bus UHD“Modelnya seperti bus di luar negeri, namun tingginya tidak sama dengan yang double decker, lebih rendah sedikit,” ucap Dimas Raditya, anggota Forum Bismania Indonesia kepada Kompas.com, Selasa (25/8/2020).Secara dimensi, Jetbus 3+ UHD milik Adiputro ini memiliki tinggi 4 meter, lebih rendah sekitar 10 cm dengan bus tingkat. Sedangkan untuk panjang dan lebarnya sama, yaitu 13,5 meter dan 2,5 meter.Secara dimensi yang  besar, bus tipe low drive ini membutuhkan sasis dengan tipe triple axle atau tronton. Beberapa sasis tronton di Indonesia meliputi Mercedes Benz OH 2542, Scania K410iB dan Volvo B11R.Baca juga: Begini Rendering Generasi Baru Yamaha R25Bus jenis low drive ini pada bagian bawahnya hanya terdiri dari ruang pengemudi, ruang istirahat untuk pengemudi dan  bagasi. Tingginya bodi bus tipe ini membuat bagasi menjadi sangat luas, cocok untuk perusahaan otobus (PO) yang memiliki layanan kirim paket.Sedangkan pada bagian atas untuk penumpang, rasanya sama dengan menaiki dek atas pada bus tingkat. Dek yang tinggi serta kaca yang besar di depan membuat pandangan jadi luas tidak terhalang. ",otomotif
"Beragam teknologi saat ini ditawarkan produsen otomotif untuk mempermudah pengemudi dalam mengendalikan mobil. Salah satu yang diberikan teknologi hadir pada  transmisi.Selain manual, transmisi otomatis juga terus diberikan teknologi. Salah satunya dan sudah jamak dirasakan adalah  triptonic.Baca juga: Begini Teknik Engine Brake pada Mobil Transmisi MatikFitur ini membuat pengemudi merasakan sensasi mengendarai  mobil bertransmisi manual dalam transmisi otomatis. Seperti perpindahan gigi dan hentakan torsi di putaran bawah.Namun bagaimana sebenarnya cara penggunaannya yang tepat?Simak video berikut ",otomotif
"JAKARTA, KOMPAS.com – Berbeda dari aturan terdahulu, kini masa berlaku surat izin mengemudi ( SIM) sudah tidak lagi berdasarkan tanggal lahir, tetapi berdasarkan waktu SIM tersebut diterbitkan.Dirlantas Polda Metro Jaya Kombes Sambodo Purnomo Yogo mengatakan, masa kedaluwarsa SIM kini bergantung pada tanggal pencetakan berdasarkan surat telegram Korlantas nomor ST/2664/X/Yan.1.1.2019.Kemudian, hal ini kembali ditegaskan dalam Peraturan Kapolri (Perkap) Nomor 9 Tahun 2012 terkait  masa berlaku SIM, yaitu lima tahun.Baca juga: Truk ODOL Rugikan Negara hingga Triliunan Rupiah, tetapi Masih Bebas BerkeliaranKOMPAS.COM/MURTI ALI LINGGA Head of Ecosystem Expansion GoPay Edwin Ariono (kedua kanan) melihat proses ujian pembuatan Kartu Surat Izin Mengemudi (SIM) di Satpas Ditlantas Polda Metro Jaya Daan Mogot, Jakarta Barat, Senin (26/8/2019).“Sesuai dengan ketentuan, masa berlaku SIM adalah lima tahun terhitung sejak SIM dicetak, bukan berdasarkan tanggal lahir lagi,” ucap Sambodo kepada Kompas.com belum lama ini.Sambodo menambahkan, aturan dan ketentuan tersebut mulai diterapkan sejak Oktober 2019.Artinya, pemilik SIM harus mengecek kembali waktu terakhir membuat SIM. Sebab, tanggal lahir tak bisa lagi menjadi patokan untuk memperpanjang masa berlaku SIM.“Jadi tidak dilihat dari tanggal lahir, tapi tergantung kapan dicetaknya. Masa berlakunya tetap sama lima tahun,” kata Sambodo.Lokasi Kompas.com/Robertus Belarminus Layanan SIM Keliling di parkiran seberang Taman Makam Pahlawan Kalibata, Jakarta Selatan, Jumat (26/8/2016). Direktorat Lalu Lintas Polda Metro Jaya menyatakan, sedikitnya 12 titik layanan perpanjangan masa berlaku SIM bagi warga Ibu Kota selama pandemi virus corona alias Covid-19.Berdasarkan keterangan resminya, layanan ini terbagi menjadi empat untuk SIM keliling dan delapan sisanya berupa Gerai SIM yang berada di sejumlah mal. ",otomotif
"PT  Astra International Tbk ( ASII) memprediksi penjualan produk otomotif di dalam negeri masih akan mengalami penurunan hingga akhir 2020 sebagai dampak panjang pandemi virus corona alias Covid-19.Peluang atas tren ini begitu besar untuk terjadi sekalipun pemerintah telah melakukan pelonggaran pembatasan sosial berskala besar (PSBB) untuk menggerakkan kembali industri dan bisnis serta merangsang daya beli.""Kami memprediksi dengan kondisi terparah penjualan produk otomotif yang terjadi pada kuartal kedua 2020, total pasar masih akan turun sampai akhir tahun walau secara tren ada peningkatan,"" kata Head of Investor Relations Astra International Tira Ardianti, Selasa (25/8/2020).Baca juga: Toyota Fortuner Pimpin Pasar Mobil Juli 2020, Xpander Kalahkan Avanza AUTONEWS Ilustrasi penjualan mobil.Ia mengatakan, penjualan otomotif sangat terpukul pada kuartal kedua 2020 saat pemerintah menerapkan PSBB sebagai penanganan pandemi di Tanah Air.Pada periode itu,  penjualan mobil anjlok hingga 90 persen dan sepeda motor turun hingga 80 persen dari kuartal pertama 2020.Setelah pemerintah melonggarkan PSBB di akhir Juni 2020, memasuki kuartal ketiga 2020, penjualan produk otomotif diakui mulai meningkat (naik 108,8 persen pada Juli 2020).KOMPAS.com/Ruly Rapor penjualan mobil di semester pertama 2020 secara wholesalesNamun, torehan tersebut masih jauh di bawah level penjualan normal. Pada periode sama tahun sebelumnya, angka wholesales mobil mampu mencapai 89.578 unit, sedangkan tahun ini hanya 25.283 unit.""Jadi meski ada peningkatan, total penjualan otomotif, khususnya Astra belum akan kembali ke kondisi normal. Kami prediksi, sampai akhir tahun marketnya masih melandai 40-45 persen,"" ujar Tira lagi.Baca juga: Kredit Motor dan Mobil Listrik Bisa Tanpa DPFoto: Istimewa/Dyandra Sebelas hari Telkomsel IIMS 2019 penjualan motor mencapai 2.640 unit.Hal ini seiring dengan perkiraan Asosiasi Industri Sepeda motor Indonesia ( AISI) bahwa total market motor pada tahun ini akan menjadi sekitar 3,6-3,9 juta unit, terkoreksi antara 40 sampai 45 persen.Begitu pula dengan proyeksi Gabungan Industri  Kendaraan Bermotor Indonesia ( Gaikindo) yang menyebut penjualan mobil pada 2020 hanya sebesar 600.000 unit atau 42 persen lebih rendah dari tahun lalu. ",otomotif
" MotoGP Styria menghasilkan balapan yang tak hanya dramatis, tapi juga kontroversial. Sebab, ada pihak yang protes dengan hasil balap tersebut.Pada lap terakhir, di tikungan terakhir, persaingan ketat terjadi antara  Jack Miller dengan  Pol Espargaro. Keduanya tak mau mengalah dan harus melebar di tikungan terakhir, yang lalu kejadian tersebut dimanfaatkan Miguel Oliveira untuk meraih kemenangan.Baca juga: Hasil MotoGP Styria, Drama Tikungan Terakhir Miguel Oliveira JuaraPol yang didorong keluar trek oleh Miller menginjak wilayah bercat hijau yang terlarang. Menurut regulasi, jika kedua ban menyentuh wilayah tersebut, maka pebalap harus turun satu posisi.JOE KLAMAR Joan Mir saat berlaga di MotoGP Styria. (Photo by Joe Klamar / AFP)Aturan tersebut ditegakkan di kelas Moto2, di mana Jorge Martin yang berada di urutan pertama melewati wilayah bercat hijau tersebut. Kemenangan pun dialihkan ke posisi kedua, yakni Marco Bezzecchi.Sedangkan di kelas MotoGP, Pol tidak dikenakan sanksi dan tetap meraih podium ketiga. Padahal, jika menurut aturan, podium ketiga seharusnya jatuh ke tangan pebalap Suzuki,  Joan Mir.Mir mengatakan, saat balapan pertama, sebelum red flag dikibarkan, dia juga melebar dan melewati zona hijau tersebut. Dia pun diberi sanksi turun satu posisi dan Mir mematuhinya.Baca juga: Menang MotoGP Styria, Miguel Oliveira Bawa Pulang BMW M4""Jika saya diberi penalti, maka berikan juga penalti ke yang lain. Tidak masuk akal. Saya sangat, sangat marah dengan keputusan ini,"" ujar Mir, dikutip dari Crash.net.Mir menambahkan, dirinya setuju jika penalti tidak diberikan jika pebalap terpaksa melebar karena didorong oleh pebalap lain. Namun, yang terjadi pada Pol bukan seperti itu menurutnya.""Jika dicek dua tikungan terakhir, Pol mengambil bagian dalam, lalu dia melebar, dan Jack mengambil posisinya. Lalu, Pol memutuskan untuk mengikuti dari sisi luar. Tentu saja dia melebar,"" kata Mir.MOTOGP Duel tiga arah antara Jack Miller, Pol Espargaro, dan Miguel Oliveira, pada momen-momen akhir balapan MotoGP Styria di Red Bull Ring, Spielberg, Austria, pada Minggu (23/8/2020).""Jika dia masuk ke tikungan tersebut seperti itu, dengan kecepatan itu, tentu saja dia akan keluar. Kita bisa lihat ketika dia berads di zona hijau, dia tetap membuka gas,"" ujar Mir. ",otomotif
"JAKARTA, KOMPAS.com – Selama belum ada kebijakan dari pemerintah untuk memberantas  truk ODOL (over dimension over load). Selama itu pula  truk ODOL masih bebas berkeliaran di  jalan-jalan.Padahal ada banyak kerugian yang dihasilkan truk ODOL. Misalnya dampak  kerusakan jalan yang dilewati truk ODOL di jalan tol maupun arteri.Sampai kerugian para pengusaha yang harus sering melakukan perawatan kendaraan, karena armada truk yang dipakai lebih cepat rusak.Baca juga: Punya Bugdet Rp 150 Jutaan, Pilih Mobilio Bekas atau Daihatsu Sigra Baru?KOMPAS.com/GARRY LOTULUNG Truk pengangkut alat kesehatan dari Pesawat TNI C-130 Hercules menuju rumah sakit di Bandara Halim Perdanakusuma, Jakarta Timur, Senin (23/3/2020). Alat-alat kesehatan yang dibawa dari China untuk penanganan covid-19, yakni disposable mask, masker N95, APD, kacamata goggle, sarung tangan, pelindung sepatu, termometer infrared, dan lainnya.Djoko Setijowarno, Ketua Bidang Advokasi dan Kemasyarakatan Masyarakat Transportasi Indonesia ( MTI), mengatakan, berdasarkan data yang dihimpun pihaknya sampai Mei 2020 tercatat ada 272 atau 48 persen  kecelakaan di jalan tol yang disebabkan karena truk.Menurutnya, truk ODOL tak hanya menyebabkan kerusakan infrastrukur tapi juga kecelakaan lalu lintas.“Terbanyak adalah patah sumbu roda atau as, kecepatan rendah sehingga ditabrak dari belakang dan rem blong,” ujar Djoko, kepada Kompas.com (25/8/2020).Baca juga: Apa yang Harus Dilakukan Penumpang jika Naik Bus yang Ugal-ugalan?ANTARA FOTO/MUHAMAD IBNU CHAZAR Petugas mengevakuasi salah satu kendaraan yang terlibat pada kecelakaan beruntun di Tol Cipularang KM 92 Purwakarta, Jawa Barat, Senin (2/9/2019). Kecelakaan tersebut melibatkan sekitar 20 kendaraan yang mengakibatkan korban 25 orang luka ringan, empat orang luka berat dan delapan orang meninggal dunia.“Ketiga penyebab utama kecelakaan fatal ini sebagai dampak kondisi truk yang ODOL. Sebanyak 29,02 persen kecelakaan tabrak dari belakang di jalan tol melibatkan truk,” katanya.Djoko menambahkan, sebetulnya regulator dan aparat sangat mengetahui kondisi tersebut tetapi tidak dapat berbuat apa-apa.“Karena patut diduga mereka termasuk oknum yang menikmati buruknya manajemen logistik darat di Indonesia,” ucap Djoko.“Sehingga regulator dan aparat hanya fokus pada truk ODOL-nya saja dan ini tidak menyelesaikan akar permasalahannya,” tuturnya. ",otomotif
"Setiap kendaraan bisa saja memiliki  spesifikasi yang berbeda. Meskipun, komponen yang digunakan sama. Contohnya,  minyak rem pada  rem cakram. Mobil dan  motor sama-sama dibekali dengan rem cakram. Tapi, kekuatan dan dimensinya bisa saja berbeda-beda antara satu dengan yang lainnya.Baca juga: 2 Cara Mengecek Kondisi Minyak Rem Sepeda MotorBegitu pula dengan minyak remnya, tidak semua jenis minyak rem cocok untuk diaplikasikan pada berbagai jenis kendaraan. Sebab, minyak rem juga memiliki spesifikasi yang berbeda-beda.Febri Ardani/KompasOtomotif BMW R NineT didukung anti-lock braking system (ABS) dan rem cakram ganda yang dijepit rem Brembo dengan kaliper 4-piston. Spesifikasi minyak rem bisa dilihat dari kemasannya, yakni  DOT (Department of Transportation). DOT menunjukkan titik didih minyak rem saat digunakan atau bekerja.Jadi, semakin tinggi DOT minyak rem, maka titik didihnya juga akan semakin tinggi. Selama ini, ukuran DOT minyak rem yang banyak dijual di pasaran, seperti DOT 3, DOT 4, dan DOT 5. Minyak rem dengan DOT 3, minimal titik didihnya adalah 205 derajat Celcius. Sedangkan untuk DOT 4, minimal titik didihnya mencapai 230 derajat Celcius. Lalu, untuk DOT 5 mencapai 260 derajat Celcius.Baca juga: Ingat, Minyak Rem Juga Punya Masa Kedaluwarsa""Penggunaan minyak rem  mobil untuk motor bisa saja dilakukan,"" ujar Technical Support Manager PT Toyota Astra  Motor (TAM) Didi Ahadi, kepada Kompas.com, beberapa waktu lalu.Didi menambahkan, dengan catatan, spesifikasi minyak rem tersebut sudah sesuai dengan standar yang direkomendasikan untuk rem sepeda motor.Menurutnya, asalkan spesifikasinya sesuai, yakni DOT-nya sama, maka minyak rem untuk mobil bisa digunakan untuk motor.mpm-motor.co.id Mengerem sepeda motor ada teorinya.""Berbeda halnya, jika minyak rem yang digunakan tidak sesuai sesuai dengan spesifikasi. Maka bisa menimbulkan efek buruk pada perangkat pengereman,"" kata Didi.Didi mengatakan, efek terburuk adalah timbulnya kerusakan pada komponen pengereman. Hal ini tentu akan membahayakan keselamatan pengendara dan pengguna jalan lainnya.“Bisa saja karet seal yang rusak sehingga bisa membuat rem bocor atau yang lain. Biasanya kalau karet seal sudah rusak rem bocor dan tidak berfungsi,” ujar Didi. ",otomotif
"JAKARTA, KOMPAS.com - Memasuki  musim hujan kondisi kendaraan pun harus dipastikan dalam keadaan prima dan layak untuk dikendarai.Untuk memastikannya, pemilik mobil juga wajib melakukan pemeriksaan terhadap setiap  komponen kendaraan.Pemeriksaan ini bertujuan untuk memastikan bahwa setiap komponen bekerja dengan baik dan untuk mengantisipasi hal-hal yang tidak diinginkan saat melakukan perjalanan.Sigit Wahyu Anggoro, Division Head After Sales & Biz Solution  CARfix Indonesia, mengatakan, saat kondisi hujan kendaraan yang digunakan harus benar-benar dalam kondisi prima.Baca juga: Tips Berkendara yang Aman Saat Mengalami Gejala Aquaplaning“Sedangkan kita tidak pernah tahu kapan hujan akan datang, oleh karena itu perlu mempersiapkan mobil agar selalu prima dan siap digunakan saat kondisi hujan,” ucapnya.Sedikitnya ada 4 komponen yang perlu diperiksa sebelum mobil digunakan.1.  Lampu- lampuStanly/KompasOtomotif Intensitas cahaya lampu kendaraanKondisi penerangan pada kendaraan roda empat menjadi bagian yang sangat  vital. Apalagi, saat berkendara di bawah guyuran hujan yang membuat tingkat visibilitas pengemudi juga sedikit berkurang.Selain untuk membantu pengemudi saat berkendara, lampu juga menjadi tanda untuk memberitahu pengendara lain.Dengan adanya lampu yang menyala, maka pengguna jalan lain terutama yang berlawanan arah bisa mengetahui keberadaan mobil tersebut.Baca juga: Waspada Aquaplaning, Jangan Ngebut Saat Mobil Melibas Genangan Air ",otomotif
